primary_label,latitude,longitude,scientific_name,amount_of_samples
azaspi1,-13.1745,-71.5878,Synallaxis azarae,257
azaspi1,6.1298,-75.5999,Synallaxis azarae,257
azaspi1,-23.6738,-64.9004,Synallaxis azarae,257
azaspi1,0.0667,-78.5167,Synallaxis azarae,257
azaspi1,-4.8539,-79.1707,Synallaxis azarae,257
azaspi1,-6.9117,-78.1762,Synallaxis azarae,257
azaspi1,-6.7203,-77.8234,Synallaxis azarae,257
azaspi1,-13.1667,-72.5501,Synallaxis azarae,257
azaspi1,5.5973,-73.9098,Synallaxis azarae,257
azaspi1,6.2476,-75.7656,Synallaxis azarae,257
azaspi1,6.2476,-75.7656,Synallaxis azarae,257
azaspi1,6.2476,-75.7656,Synallaxis azarae,257
azaspi1,4.683,-74.389,Synallaxis azarae,257
azaspi1,-3.6981,-79.3044,Synallaxis azarae,257
azaspi1,2.7975,-74.855,Synallaxis azarae,257
azaspi1,2.7975,-74.855,Synallaxis azarae,257
azaspi1,4.6066,-74.3048,Synallaxis azarae,257
azaspi1,-22.193127,-63.94455,Synallaxis azarae,257
azaspi1,-22.193127,-63.94455,Synallaxis azarae,257
azaspi1,4.5585,-75.3275,Synallaxis azarae,257
azaspi1,1.6169444,-76.1002778,Synallaxis azarae,257
azaspi1,1.6169444,-76.1002778,Synallaxis azarae,257
azaspi1,4.7166667,-75.5833333,Synallaxis azarae,257
azaspi1,5.2197222,-75.4041667,Synallaxis azarae,257
azaspi1,5.2197222,-75.4041667,Synallaxis azarae,257
azaspi1,5.2197222,-75.4041667,Synallaxis azarae,257
azaspi1,5.2197222,-75.4041667,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,5.2308333,-75.4883333,Synallaxis azarae,257
azaspi1,7.4661111,-72.8494444,Synallaxis azarae,257
azaspi1,7.4661111,-72.8494444,Synallaxis azarae,257
azaspi1,6.9875,-75.1105,Synallaxis azarae,257
azaspi1,-0.0523,-78.7764,Synallaxis azarae,257
azaspi1,0.0605,-78.5794,Synallaxis azarae,257
azaspi1,-0.1667,-78.5834,Synallaxis azarae,257
azaspi1,6.3454,-75.4603,Synallaxis azarae,257
azaspi1,-0.5921,-77.8801,Synallaxis azarae,257
azaspi1,4.6167,-74.3001,Synallaxis azarae,257
azaspi1,1.7171,-75.7246,Synallaxis azarae,257
azaspi1,-23.7288,-64.8495,Synallaxis azarae,257
azaspi1,-23.7288,-64.8495,Synallaxis azarae,257
azaspi1,-13.3407,-72.8689,Synallaxis azarae,257
azaspi1,4.5624,-75.3248,Synallaxis azarae,257
azaspi1,4.5624,-75.3248,Synallaxis azarae,257
azaspi1,-4.3208,-79.8121,Synallaxis azarae,257
azaspi1,3.7501,-76.0624,Synallaxis azarae,257
azaspi1,1.8404,-75.662,Synallaxis azarae,257
azaspi1,1.8404,-75.662,Synallaxis azarae,257
azaspi1,1.8404,-75.662,Synallaxis azarae,257
azaspi1,-10.366,-75.599,Synallaxis azarae,257
azaspi1,-13.0501,-71.5564,Synallaxis azarae,257
azaspi1,-4.6476,-79.74426,Synallaxis azarae,257
azaspi1,-0.0167,-78.6834,Synallaxis azarae,257
azaspi1,-24.5112,-65.3456,Synallaxis azarae,257
azaspi1,-2.6,-78.7,Synallaxis azarae,257
azaspi1,-4.1178,-79.1759,Synallaxis azarae,257
azaspi1,-4.0659,-78.9506,Synallaxis azarae,257
babwar,7.0974,-73.4457,Setophaga castanea,4
babwar,7.0974,-73.4457,Setophaga castanea,4
babwar,7.0974,-73.4457,Setophaga castanea,4
babwar,8.9945,-79.5461,Setophaga castanea,4
banana,-12.8659,-71.367,Coereba flaveola,229
banana,6.5054,-71.6818,Coereba flaveola,229
banana,5.1304,-68.3063,Coereba flaveola,229
banana,5.1304,-68.3063,Coereba flaveola,229
banana,-2.3175,-78.1207,Coereba flaveola,229
banana,6.1132,-67.7137,Coereba flaveola,229
banana,-3.6668,-45.8465,Coereba flaveola,229
banana,-6.5395,-79.4751,Coereba flaveola,229
banana,-6.5395,-79.4751,Coereba flaveola,229
banana,-0.0523,-78.7764,Coereba flaveola,229
banana,-4.2334,-38.9167,Coereba flaveola,229
banana,-26.2692,-48.9527,Coereba flaveola,229
banana,9.166,-79.404,Coereba flaveola,229
banana,-9.7326,-37.4351,Coereba flaveola,229
banana,4.1809,-72.9136,Coereba flaveola,229
banana,4.4542,-75.7659,Coereba flaveola,229
banana,4.5538,-75.6604,Coereba flaveola,229
banana,-3.8141,-46.8045,Coereba flaveola,229
banana,-31.3266,-51.0719,Coereba flaveola,229
banana,-31.2924,-51.0326,Coereba flaveola,229
banana,-31.2924,-51.0326,Coereba flaveola,229
banana,-23.565,-46.728,Coereba flaveola,229
banana,-22.2311,-41.5716,Coereba flaveola,229
banana,-22.2311,-41.5716,Coereba flaveola,229
banana,6.1429,-75.6175,Coereba flaveola,229
banana,6.1429,-75.6175,Coereba flaveola,229
banana,1.483,-61.0109,Coereba flaveola,229
banana,-19.2204,-42.4832,Coereba flaveola,229
banana,-19.2204,-42.4832,Coereba flaveola,229
banana,-13.8174,-59.6606,Coereba flaveola,229
banana,-26.7507,-49.4765,Coereba flaveola,229
banana,-28.9277,-49.6836,Coereba flaveola,229
banana,-23.639,-46.619,Coereba flaveola,229
banana,7.0974,-73.4457,Coereba flaveola,229
banana,7.0974,-73.4457,Coereba flaveola,229
banana,-6.4867,-79.7523,Coereba flaveola,229
banana,-23.9557,-46.6503,Coereba flaveola,229
banana,-1.9834,-60.0501,Coereba flaveola,229
banana,-3.749,-78.8706,Coereba flaveola,229
banana,-23.3254,-51.1996,Coereba flaveola,229
banana,-14.6112,-61.1928,Coereba flaveola,229
banana,-26.9862,-48.6476,Coereba flaveola,229
banana,-1.7103,-79.3876,Coereba flaveola,229
banana,-22.7057,-47.628,Coereba flaveola,229
banana,0.892,-78.0771,Coereba flaveola,229
banana,6.2646,-75.5827,Coereba flaveola,229
banana,0.6667,-51.4001,Coereba flaveola,229
banana,-2.4167,-54.7167,Coereba flaveola,229
banana,-5.8667,-50.4834,Coereba flaveola,229
banana,5.9507,-61.4304,Coereba flaveola,229
banana,5.9507,-61.4304,Coereba flaveola,229
banana,0.1228,-78.9942,Coereba flaveola,229
banana,0.1228,-78.9942,Coereba flaveola,229
banana,-0.0523,-78.7764,Coereba flaveola,229
banana,1.3001,-78.0834,Coereba flaveola,229
banana,-0.915,-77.84,Coereba flaveola,229
banana,8.8211,-70.5013,Coereba flaveola,229
banana,6.28,-71.78,Coereba flaveola,229
banana,5.9507,-61.4304,Coereba flaveola,229
banana,5.9507,-61.4304,Coereba flaveola,229
banana,5.9507,-61.4304,Coereba flaveola,229
banana,-4.933,-79.05,Coereba flaveola,229
banana,-4.95,-79.083,Coereba flaveola,229
banana,0.533,-79.217,Coereba flaveola,229
banana,-4.3,-78.683,Coereba flaveola,229
banana,-4.2487,-78.6598,Coereba flaveola,229
banana,0.217,-78.89,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,-17.468,-63.661,Coereba flaveola,229
banana,-4.915,-79.105,Coereba flaveola,229
banana,-0.105,-77.584,Coereba flaveola,229
banana,1.133,-78.967,Coereba flaveola,229
banana,0.883,-78.8,Coereba flaveola,229
banana,0.883,-78.8,Coereba flaveola,229
banana,0.883,-78.8,Coereba flaveola,229
banana,0.883,-78.8,Coereba flaveola,229
banana,-16.4456,-51.1201,Coereba flaveola,229
banana,0.75,-78.917,Coereba flaveola,229
banana,0.883,-78.8,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,10.1479,-68.9014,Coereba flaveola,229
banana,-5.0501,-42.5501,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,-26.7166,-49.4856,Coereba flaveola,229
banana,-6.0792,-76.9762,Coereba flaveola,229
banana,1.4787,-62.2446,Coereba flaveola,229
banana,1.6996,-61.9189,Coereba flaveola,229
banana,-12.5304,-41.5757,Coereba flaveola,229
banana,5.0791,-75.6852,Coereba flaveola,229
banana,5.0791,-75.6852,Coereba flaveola,229
banana,8.7677,-75.8856,Coereba flaveola,229
banana,4.8605,-73.2534,Coereba flaveola,229
banana,4.7949,-73.3021,Coereba flaveola,229
banana,4.4192,-75.2178,Coereba flaveola,229
banana,-7.1195,-34.845,Coereba flaveola,229
banana,-3.0329,-60.2071,Coereba flaveola,229
banana,-1.495,-48.308,Coereba flaveola,229
banana,9.4935,-75.3475,Coereba flaveola,229
banana,1.3001,-78.0834,Coereba flaveola,229
banana,-20.4556,-41.8085,Coereba flaveola,229
banana,-3.7538,-73.2448,Coereba flaveola,229
banana,3.473,-60.8972,Coereba flaveola,229
banana,8.939,-78.465,Coereba flaveola,229
banana,9.4984,-75.3505,Coereba flaveola,229
banana,9.496,-75.3505,Coereba flaveola,229
banana,6.9862,-75.1251,Coereba flaveola,229
banana,-22.3926,-42.3662,Coereba flaveola,229
banana,-6.4847,-79.7543,Coereba flaveola,229
banana,-6.4847,-79.7543,Coereba flaveola,229
banana,-22.9429,-43.1784,Coereba flaveola,229
banana,3.8196,-67.8188,Coereba flaveola,229
banana,-7.1195,-34.845,Coereba flaveola,229
banana,5.4092,-53.6773,Coereba flaveola,229
banana,-21.7217,-47.5946,Coereba flaveola,229
banana,-21.6239,-46.5224,Coereba flaveola,229
banana,-15.568,-56.0665,Coereba flaveola,229
banana,-15.6361,-56.0668,Coereba flaveola,229
banana,-22.4508,-42.7735,Coereba flaveola,229
banana,3.6167,-53.2001,Coereba flaveola,229
banana,5.8023,-73.5168,Coereba flaveola,229
banana,5.6271,-77.4042,Coereba flaveola,229
banana,5.6271,-77.4042,Coereba flaveola,229
banana,9.0574,-79.6303,Coereba flaveola,229
banana,-16.274,-39.0353,Coereba flaveola,229
banana,-9.9647,-47.5806,Coereba flaveola,229
banana,6.1298,-75.5999,Coereba flaveola,229
banana,-16.3162,-39.1848,Coereba flaveola,229
banana,-16.3162,-39.1848,Coereba flaveola,229
banana,4.4804,-75.1069,Coereba flaveola,229
banana,5.1014,-52.7736,Coereba flaveola,229
banana,-6.465032,-36.027683,Coereba flaveola,229
banana,4.351,-74.652,Coereba flaveola,229
banana,-22.8842,-48.4442,Coereba flaveola,229
banana,-22.8842,-48.4442,Coereba flaveola,229
banana,-5.978,-35.1731,Coereba flaveola,229
banana,-24.017146,-47.81044,Coereba flaveola,229
banana,-16.8632,-43.0104,Coereba flaveola,229
banana,-14.625,-49.0051,Coereba flaveola,229
banana,-14.625,-49.0051,Coereba flaveola,229
banana,-1.3289,-48.261,Coereba flaveola,229
banana,-2.4464,-78.1656,Coereba flaveola,229
banana,-4.5201,-37.7211,Coereba flaveola,229
banana,10.7137,-61.2959,Coereba flaveola,229
banana,10.7137,-61.2959,Coereba flaveola,229
banana,-2.4464,-78.1656,Coereba flaveola,229
banana,-23.9152,-46.321,Coereba flaveola,229
banana,-3.7277,-73.2506,Coereba flaveola,229
banana,9.1667,-79.4001,Coereba flaveola,229
banana,-25.2401,-48.759,Coereba flaveola,229
banana,-3.8299,-38.4696,Coereba flaveola,229
banana,-5.86,-79.71,Coereba flaveola,229
banana,5.1014,-52.7736,Coereba flaveola,229
banana,-9.28,-55.8315,Coereba flaveola,229
banana,-16.4456,-51.1201,Coereba flaveola,229
banana,5.9656,-61.3917,Coereba flaveola,229
banana,5.9656,-61.3917,Coereba flaveola,229
banana,-22.8842,-48.4442,Coereba flaveola,229
banana,-22.4069,-47.5266,Coereba flaveola,229
banana,-2.0533,-60.0238,Coereba flaveola,229
banana,4.683,-74.389,Coereba flaveola,229
banana,-9.2395,-35.8389,Coereba flaveola,229
banana,4.7216,-52.3073,Coereba flaveola,229
banana,-16.4456,-51.1201,Coereba flaveola,229
banana,0.1863889,-72.6055556,Coereba flaveola,229
banana,4.0134,-55.4853,Coereba flaveola,229
banana,4.0134,-55.4853,Coereba flaveola,229
banana,4.5646,-74.9392,Coereba flaveola,229
banana,4.5646,-74.9392,Coereba flaveola,229
banana,0.0741667,-72.4513889,Coereba flaveola,229
banana,0.0741667,-72.4513889,Coereba flaveola,229
banana,0.0741667,-72.4513889,Coereba flaveola,229
banana,0.5291667,-72.6305556,Coereba flaveola,229
banana,0.5291667,-72.6305556,Coereba flaveola,229
banana,0.5291667,-72.6305556,Coereba flaveola,229
banana,5.0666667,-74.8008333,Coereba flaveola,229
banana,9.9,-75.1166667,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,9.63,-74.9122222,Coereba flaveola,229
banana,9.63,-74.9122222,Coereba flaveola,229
banana,9.63,-74.9122222,Coereba flaveola,229
banana,9.63,-74.9122222,Coereba flaveola,229
banana,9.63,-74.9122222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,10.36,-75.5697222,Coereba flaveola,229
banana,0.1863889,-72.6055556,Coereba flaveola,229
banana,0.1863889,-72.6055556,Coereba flaveola,229
banana,6.5288889,-75.2655556,Coereba flaveola,229
banana,4.351,-74.652,Coereba flaveola,229
banana,4.4271,-75.2152,Coereba flaveola,229
banana,4.351,-74.652,Coereba flaveola,229
banana,-22.2957,-48.135,Coereba flaveola,229
banana,4.7964,-75.6899,Coereba flaveola,229
banana,-9.1992,-35.8871,Coereba flaveola,229
banana,-9.1992,-35.8871,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,-12.076,-77.038,Coereba flaveola,229
banana,2.1869,-75.5584,Coereba flaveola,229
banana,-23.4426,-46.5539,Coereba flaveola,229
banana,-16.5631,-49.285,Coereba flaveola,229
banana,8.9378,-79.5528,Coereba flaveola,229
banana,-24.3701,-47.0226,Coereba flaveola,229
banana,-22.9048,-43.1028,Coereba flaveola,229
banana,1.7171,-75.7246,Coereba flaveola,229
banana,-9.2144,-35.8726,Coereba flaveola,229
banana,-0.5889,-79.3626,Coereba flaveola,229
banana,-25.3334,-48.9001,Coereba flaveola,229
banana,5.405,-55.171,Coereba flaveola,229
banana,-16.8248,-56.8448,Coereba flaveola,229
banana,-14.01,-39.1834,Coereba flaveola,229
banana,-16.345838,-39.139481,Coereba flaveola,229
banana,-21.1167,-44.1501,Coereba flaveola,229
banana,-23.3327,-44.6744,Coereba flaveola,229
banana,-12.530434,-41.575699,Coereba flaveola,229
banana,-7.4203,-39.3455,Coereba flaveola,229
barant1,-18.9113,-48.2622,Thamnophilus doliatus,148
barant1,9.5775,-75.46111,Thamnophilus doliatus,148
barant1,-9.9826,-50.0151,Thamnophilus doliatus,148
barant1,-12.5304,-41.5757,Thamnophilus doliatus,148
barant1,-5.6909,-63.2057,Thamnophilus doliatus,148
barant1,-9.9501,-39.1501,Thamnophilus doliatus,148
barant1,-0.4342,-76.1973,Thamnophilus doliatus,148
barant1,-13.8727,-40.1495,Thamnophilus doliatus,148
barant1,-13.8727,-40.1495,Thamnophilus doliatus,148
barant1,-16.7581,-56.8764,Thamnophilus doliatus,148
barant1,-16.7581,-56.8764,Thamnophilus doliatus,148
barant1,-12.6119,-69.1952,Thamnophilus doliatus,148
barant1,-25.6823,-54.4543,Thamnophilus doliatus,148
barant1,6.95,-71.0,Thamnophilus doliatus,148
barant1,-19.919,-62.57,Thamnophilus doliatus,148
barant1,-19.919,-62.57,Thamnophilus doliatus,148
barant1,2.0529,-73.9476,Thamnophilus doliatus,148
barant1,-7.7687,-47.3684,Thamnophilus doliatus,148
barant1,-12.6119,-69.1952,Thamnophilus doliatus,148
barant1,-15.2102,-58.8885,Thamnophilus doliatus,148
barant1,9.0617,-79.6498,Thamnophilus doliatus,148
barant1,-14.8264,-56.4241,Thamnophilus doliatus,148
barant1,-14.8264,-56.4241,Thamnophilus doliatus,148
barant1,-6.7072,-76.2875,Thamnophilus doliatus,148
barant1,-20.216,-56.494,Thamnophilus doliatus,148
barant1,-21.854,-47.4925,Thamnophilus doliatus,148
barant1,-21.854,-47.4925,Thamnophilus doliatus,148
barant1,-5.4303,-35.3214,Thamnophilus doliatus,148
barant1,8.609,-71.0563,Thamnophilus doliatus,148
barant1,7.5637,-69.4968,Thamnophilus doliatus,148
barant1,7.5637,-69.4968,Thamnophilus doliatus,148
barant1,-19.2667,-57.0167,Thamnophilus doliatus,148
barant1,-19.2667,-57.0167,Thamnophilus doliatus,148
barant1,-15.4667,-44.3667,Thamnophilus doliatus,148
barant1,5.145,-70.9575,Thamnophilus doliatus,148
barant1,5.76,-72.2,Thamnophilus doliatus,148
barant1,5.76,-72.2,Thamnophilus doliatus,148
barant1,6.28,-71.77,Thamnophilus doliatus,148
barant1,-0.504,-76.406,Thamnophilus doliatus,148
barant1,-0.504,-76.406,Thamnophilus doliatus,148
barant1,-0.504,-76.406,Thamnophilus doliatus,148
barant1,7.5637,-69.4968,Thamnophilus doliatus,148
barant1,-6.733,-76.383,Thamnophilus doliatus,148
barant1,-12.65,-69.3,Thamnophilus doliatus,148
barant1,-12.65,-69.3,Thamnophilus doliatus,148
barant1,-0.398,-76.128,Thamnophilus doliatus,148
barant1,-0.504,-76.406,Thamnophilus doliatus,148
barant1,-17.468,-63.661,Thamnophilus doliatus,148
barant1,-19.5501,-62.5623,Thamnophilus doliatus,148
barant1,-0.6,-75.383,Thamnophilus doliatus,148
barant1,-14.9001,-64.7167,Thamnophilus doliatus,148
barant1,10.1479,-68.9014,Thamnophilus doliatus,148
barant1,-4.3025,-73.2867,Thamnophilus doliatus,148
barant1,-13.4895,-66.1027,Thamnophilus doliatus,148
barant1,5.3059,-74.5492,Thamnophilus doliatus,148
barant1,4.6168,-74.4782,Thamnophilus doliatus,148
barant1,5.3059,-74.5492,Thamnophilus doliatus,148
barant1,-13.7419,-46.8803,Thamnophilus doliatus,148
barant1,-2.6557,-57.9652,Thamnophilus doliatus,148
barant1,3.3039,-73.3615,Thamnophilus doliatus,148
barant1,-4.2889,-70.2948,Thamnophilus doliatus,148
barant1,-8.6204,-48.4106,Thamnophilus doliatus,148
barant1,-3.2231,-59.8664,Thamnophilus doliatus,148
barant1,-5.1315,-39.067,Thamnophilus doliatus,148
barant1,-5.1315,-39.067,Thamnophilus doliatus,148
barant1,-5.1315,-39.067,Thamnophilus doliatus,148
barant1,4.2832,-74.7591,Thamnophilus doliatus,148
barant1,2.8526,-60.6349,Thamnophilus doliatus,148
barant1,8.939,-78.465,Thamnophilus doliatus,148
barant1,8.939,-78.465,Thamnophilus doliatus,148
barant1,3.8809,-67.8813,Thamnophilus doliatus,148
barant1,8.939,-78.465,Thamnophilus doliatus,148
barant1,-14.5642,-40.3291,Thamnophilus doliatus,148
barant1,-26.643,-52.4518,Thamnophilus doliatus,148
barant1,4.2832,-74.7591,Thamnophilus doliatus,148
barant1,9.9039,-71.1039,Thamnophilus doliatus,148
barant1,-21.7953,-46.679,Thamnophilus doliatus,148
barant1,-15.6421,-57.1899,Thamnophilus doliatus,148
barant1,8.9426,-78.4455,Thamnophilus doliatus,148
barant1,-16.5631,-49.285,Thamnophilus doliatus,148
barant1,-25.0719,-58.141,Thamnophilus doliatus,148
barant1,-16.1408,-39.7502,Thamnophilus doliatus,148
barant1,-16.1408,-39.7502,Thamnophilus doliatus,148
barant1,-20.7882,-51.703,Thamnophilus doliatus,148
barant1,-6.465032,-36.027683,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,-9.5936,-67.5411,Thamnophilus doliatus,148
barant1,4.4796,-74.6082,Thamnophilus doliatus,148
barant1,-22.2493,-49.9663,Thamnophilus doliatus,148
barant1,6.4788,-75.8398,Thamnophilus doliatus,148
barant1,6.4788,-75.8398,Thamnophilus doliatus,148
barant1,-4.2889,-70.2948,Thamnophilus doliatus,148
barant1,-4.2889,-70.2948,Thamnophilus doliatus,148
barant1,-9.5627,-55.9207,Thamnophilus doliatus,148
barant1,-16.4787,-43.4911,Thamnophilus doliatus,148
barant1,-14.6386,-66.2843,Thamnophilus doliatus,148
barant1,-14.625,-49.0051,Thamnophilus doliatus,148
barant1,-23.0236,-59.0123,Thamnophilus doliatus,148
barant1,-6.0357,-77.0668,Thamnophilus doliatus,148
barant1,-22.8842,-48.4442,Thamnophilus doliatus,148
barant1,4.8313,-52.2973,Thamnophilus doliatus,148
barant1,-7.0849,-40.0832,Thamnophilus doliatus,148
barant1,-12.5687,-70.0928,Thamnophilus doliatus,148
barant1,-22.3307,-46.9454,Thamnophilus doliatus,148
barant1,-22.3307,-46.9454,Thamnophilus doliatus,148
barant1,-22.2728,-48.1249,Thamnophilus doliatus,148
barant1,-20.6868,-48.9113,Thamnophilus doliatus,148
barant1,-17.8001,-63.1667,Thamnophilus doliatus,148
barant1,5.8543,-55.0773,Thamnophilus doliatus,148
barant1,-22.4069,-47.5266,Thamnophilus doliatus,148
barant1,-22.2339,-47.6191,Thamnophilus doliatus,148
barant1,-23.0151,-48.0136,Thamnophilus doliatus,148
barant1,-16.4456,-51.1201,Thamnophilus doliatus,148
barant1,5.2299,-74.8902,Thamnophilus doliatus,148
barant1,-15.1218,-44.2548,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,5.0901,-52.5698,Thamnophilus doliatus,148
barant1,5.0901,-52.5698,Thamnophilus doliatus,148
barant1,5.0901,-52.5698,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,-7.56846,-63.10415,Thamnophilus doliatus,148
barant1,-25.4425,-54.5387,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,-9.4399,-70.4797,Thamnophilus doliatus,148
barant1,-3.4511,-72.8658,Thamnophilus doliatus,148
barant1,-9.459,-70.4824,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,8.9664,-79.6755,Thamnophilus doliatus,148
barant1,4.351,-74.652,Thamnophilus doliatus,148
barant1,-9.343,-37.8697,Thamnophilus doliatus,148
barant1,7.0547,-74.199,Thamnophilus doliatus,148
barant1,2.2192,-75.6135,Thamnophilus doliatus,148
barant1,-16.5631,-49.285,Thamnophilus doliatus,148
barant1,-22.28,-48.1256,Thamnophilus doliatus,148
barant1,-25.2507,-57.4092,Thamnophilus doliatus,148
barant1,-14.55,-60.93,Thamnophilus doliatus,148
barant1,-13.5538,-61.0087,Thamnophilus doliatus,148
barant1,-13.5538,-61.0087,Thamnophilus doliatus,148
barant1,-12.530434,-41.575699,Thamnophilus doliatus,148
barant1,-12.530434,-41.575699,Thamnophilus doliatus,148
barant1,-15.1,-55.61667,Thamnophilus doliatus,148
barant1,-13.74194,-46.88028,Thamnophilus doliatus,148
barant1,-12.530434,-41.575699,Thamnophilus doliatus,148
barant1,-16.5167,-56.7167,Thamnophilus doliatus,148
barant1,-16.5167,-56.7167,Thamnophilus doliatus,148
barant1,-19.26667,-57.01667,Thamnophilus doliatus,148
barswa,-17.6017,-51.1006,Hirundo rustica,8
barswa,-18.0737,-50.1745,Hirundo rustica,8
barswa,-18.0737,-50.1745,Hirundo rustica,8
barswa,-18.8758,-49.562,Hirundo rustica,8
barswa,-37.7181,-57.4445,Hirundo rustica,8
barswa,-37.7214,-57.4295,Hirundo rustica,8
barswa,-37.7214,-57.4295,Hirundo rustica,8
barswa,-22.5454,-42.4223,Hirundo rustica,8
batpig1,5.4834,-75.9001,Patagioenas fasciata,30
batpig1,5.4834,-75.9001,Patagioenas fasciata,30
batpig1,5.716,-75.2583,Patagioenas fasciata,30
batpig1,-23.6738,-64.9004,Patagioenas fasciata,30
batpig1,-0.0431,-78.7376,Patagioenas fasciata,30
batpig1,-16.9084,-67.1737,Patagioenas fasciata,30
batpig1,-16.8917,-67.1417,Patagioenas fasciata,30
batpig1,-4.328,-79.53,Patagioenas fasciata,30
